pdb,weight,seq_len
2HTH_B,24.07107808138223,140
3PUC_A,28.521199133276287,99
2F9H_A,25.63616195923251,129
2RDQ_A,73.86800728326168,288
2PET_A,63.26195539184668,231
1Y43_B,25.597326032224537,173
2CKK_A,14.987995196156156,127
4N1I_A,49.43009609539516,334
3LOI_A,17.41481266049107,172
2OJH_A,66.43809900952915,297
2QZ7_A,58.21679310989227,194
4H4N_A,1.24,67
1GMI_A,38.11210437643138,136
5O2X_A,34.49167290810929,248
6NFR_A,25.55356335229981,122
2V05_A,57.39885364708951,311
